,<built-in function id>,areageo,identi,imageLink,title,year
8913,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8931,Caldes de Montbuí (Vallès Oriental),RFSACE.12081,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8931&action=2&DMSCALE=39&DMWIDTH=1459&DMHEIGHT=1511,Mobles Sandoval,1971-10-01
8914,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8932,Barcelona (Barcelonès),RFSACE.12131,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8932&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,Diagonal - Avinguda de Pedralbes,1971-10-15
8915,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8933,Martorell (Baix Llobregat),RFSACE.14848,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8933&action=2&DMSCALE=39&DMWIDTH=1465&DMHEIGHT=1511,Glucosa y Derivados,1965-05-04
8916,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8934,Barcelona (Barcelonès),RFSACE.12776,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8934&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Patronats Ribas,1973-03-12
8917,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8935,Badalona (Barcelonès),RFSACE.9948,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8935&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Ysamat,1967-11-30
8918,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8936,Esplugues de Llobregat (Baix Llobregat),RFSACE.12431,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8936&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,Panor. Ajuntament,1972-04-10
8919,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8937,Platja d'Aro (Baix Empordà),RFSACE.14558,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8937&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,Platja d'Aro: Apartamentos Geminis,1963-08-25
8920,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8938,Martorell (Baix Llobregat),RFSACE.14838,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8938&action=2&DMSCALE=39&DMWIDTH=1464&DMHEIGHT=1508,Glucosa y Derivados,1965-05-04
8921,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8939,l'Escala (Alt Empordà),RFSACE.10502,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8939&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,Càmping Montgó,1968-08-01
8922,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8940,Barcelona (Barcelonès),RFSACE.14100,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8940&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,vertical i J.O.P.,1978-01-26
8923,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8941,Coma-ruga (Baix Penedès),RFSACE.9002,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8941&action=2&DMSCALE=39&DMWIDTH=1295&DMHEIGHT=1513,Coma-ruga,1967-04-22
8924,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8942,l'Ametlla del Vallès (Vallès Oriental),RFSACE.12981,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8942&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Urbanització,1974-01-27
8925,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8943,Cubelles (Garraf),RFSACE.11926,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8943&action=2&DMSCALE=39&DMWIDTH=1491&DMHEIGHT=1513,Vert. Terme Municipal 3-2,1971-05-06
8926,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8944,Barberà del Vallès (Vallès Occidental),RFSACE.11427,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8944&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,Riviere,1970-07-11
8927,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8945,Barberà del Vallès (Vallès Occidental),RFSACE.15696,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8945&action=2&DMSCALE=39&DMWIDTH=1484&DMHEIGHT=1513,Artés Jargues,1971-10-02
8928,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8946,Barcelona (Barcelonès),RFSACE.12786,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8946&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Vallvidrera,1973-03-12
8929,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8947,Terrassa (Vallès Occidental),RFSACE.10920,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8947&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,Vertical Tno. Salvador Segura,1969-07-16
8930,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8948,Mollet del Vallès (Vallès Oriental),RFSACE.12498,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8948&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,Const. Garcia Poyatos,1972-05-26
8931,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8949,Vilafranca del Penedès (Alt Penedès),RFSACE.10673,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8949&action=2&DMSCALE=39&DMWIDTH=1491&DMHEIGHT=1513,Madofa S.A.,1969-01-08
8932,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8950,Mollet del Vallès (Vallès Oriental),RFSACE.13186,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8950&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,Conts. Garcia - Poyatos,1974-05-14
8933,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8951,Barcelona (Barcelonès),RFSACE.8191,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8951&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Patronat Municipal de l'Habitatge (Terreny),1966-08-11
8934,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8952,Montornès del Vallès (Vallès Oriental),RFSACE.9495,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8952&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,La España Industrial,1967-10-02
8935,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8953,Deltebre (Baix Ebre),RFSACE.9582,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8953&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Delta de l'Ebre: terme de Tortosa E-5,1967-10-17
8936,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8954,la Selva del Camp (Baix Camp),RFSACE.15124,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8954&action=2&DMSCALE=39&DMWIDTH=1491&DMHEIGHT=1513,Industrial Algodonera,1968-03-06
8937,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8955,Tarragona (Tarragonès),RFSACE.9263,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8955&action=2&DMSCALE=39&DMWIDTH=1492&DMHEIGHT=1513,J.O.P. (port) V.,1967-08-10
8938,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8956,Coma-ruga (Baix Penedès),RFSACE.15078,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8956&action=2&DMSCALE=39&DMWIDTH=1491&DMHEIGHT=1513,Panoràmica,1966-08-17
8939,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8957,Sant Fost de Campsentelles (Vallès Oriental),RFSACE.11909,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8957&action=2&DMSCALE=40&DMWIDTH=1483&DMHEIGHT=1493,Isamad,1971-03-29
8940,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8958,Cerdanyola del Vallès (Vallès Occidental),RFSACE.15089,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8958&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,Joresa,1967-05-23
8941,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8959,Platja d'Aro (Baix Empordà),RFSACE.9873,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8959&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Platja d'Aro: Construccions,1967-11-22
8942,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8960,Martorell (Baix Llobregat),RFSACE.11580,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8960&action=2&DMSCALE=39&DMWIDTH=1478&DMHEIGHT=1511,"vert. Ajuntament Martorell "" 1-1",1970-10-17
8943,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8961,Bonastre (Baix Penedès),RFSACE.10788,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8961&action=2&DMSCALE=39&DMWIDTH=1476&DMHEIGHT=1515,"Urbanització  Montserrat Park "" 1-5",1969-04-17
8944,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8962,Valls (Alt Camp),RFSACE.9628,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8962&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Finca,1967-10-26
8945,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8963,Mollet del Vallès (Vallès Oriental),RFSACE.15396,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8963&action=2&DMSCALE=39&DMWIDTH=1491&DMHEIGHT=1513,Citroen Campabadal,1970-04-23
8946,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8964,Sitges (Garraf),RFSACE.11473,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8964&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,Aiscondel,1970-07-13
8947,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8965,Vilafranca del Penedès (Alt Penedès),RFSACE.12515,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8965&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Granja,1972-05-26
8948,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8966,Torrelles de Llobregat (Baix Llobregat),RFSACE.8562,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8966&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Ricardo Mariana,1966-12-08
8949,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8967,Cassà de la Selva (Gironès),RFSACE.12587,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8967&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,Aeroport  vert. 1-7,1972-07-08
8950,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8968,l'Ampolla (Baix Ebre),RFSACE.10821,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8968&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,central nuclear,1969-04-17
8951,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8969,Montseny (Vallès Oriental),RFSACE.10702,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8969&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,"Refugis Montseny "" Urban",1969-02-20
8952,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8970,Badalona (Barcelonès),RFSACE.9146,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8970&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Vicente Tomàs,1967-07-26
8953,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8971,Mollet del Vallès (Vallès Oriental),RFSACE.9533,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8971&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,A.D.E.C.A.,1967-10-17
8954,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8972,Rubí (Vallès Occidental),RFSACE.9419,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8972&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Rubí-Mollet: Fotoplà 2ª jefatura de ferrocarriles R-20,1967-09-20
8955,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8973,Barcelona (Barcelonès),RFSACE.11259,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8973&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,Ajuntament - Mont. de Montjuïc,1970-04-12
8956,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8974,Ripoll (Ripollès),RFSACE.10585,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8974&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,Fàbrica Casals,1968-11-26
8957,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8975,Barcelona (Barcelonès),RFSACE.9992,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8975&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1513,Fàbrica Batlló,1968-01-17
8958,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8976,Montcada i Reixac (Vallès Occidental),RFSACE.10736,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8976&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,Pau Autopista la Junquera,1969-03-12
8959,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8977,Prades (Baix Camp),RFSACE.9618,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8977&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,[sense anotacions],1967-10-26
8960,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8978,Platja d'Aro (Baix Empordà),RFSACE.14329,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8978&action=2&DMSCALE=39&DMWIDTH=1491&DMHEIGHT=1513,Platja d'Aro: Urbanització Sobre,1980-08-16
8961,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8979,Barcelona (Barcelonès),RFSACE.11662,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8979&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,J.O.P. Port,1970-10-21
8962,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8980,Bigues i Riells (Vallès Oriental),RFSACE.13937,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8980&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,"Bigues: Fotoplà "" sobrante",1976-11-22
8963,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8981,els Pallaresos (Tarragonès),RFSACE.11148,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8981&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,Urbanització,1970-01-07
8964,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8982,Barcelona (Barcelonès),RFSACE.12126,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8982&action=2&DMSCALE=39&DMWIDTH=1491&DMHEIGHT=1513,[sense anotacions],1971-10-15
8965,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8983,Palau-solità i Plegamans (Vallès Occidental),RFSACE.14123,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8983&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,vertical  Ajuntament,1978-03-06
8966,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8984,Palafrugell (Baix Empordà),RFSACE.14676,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8984&action=2&DMSCALE=40&DMWIDTH=1491&DMHEIGHT=1473,Llafranc: Finca,1963-10-16
8967,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8985,Coma-ruga (Baix Penedès),RFSACE.14575,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8985&action=2&DMSCALE=39&DMWIDTH=1491&DMHEIGHT=1513,Hotel,1963-09-07
8968,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8986,Sant Just Desvern (Baix Llobregat),RFSACE.12338,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8986&action=2&DMSCALE=41&DMWIDTH=1461&DMHEIGHT=1463,Fàbrica de ciment,1972-02-11
8969,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8987,Mollet del Vallès (Vallès Oriental),RFSACE.9516,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8987&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,"Mollet-Barcelona: A.D.E.C.A."" A-13",1967-10-06
8970,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8988,Palamós (Baix Empordà),RFSACE.12848,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8988&action=2&DMSCALE=39&DMWIDTH=1491&DMHEIGHT=1513,Oblicua  Federico,1973-06-17
8971,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8989,Roses (Alt Empordà),RFSACE.11575,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8989&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,[sense anotacions],1970-09-22
8972,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8990,Sabadell (Vallès Occidental),RFSACE.15789,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8990&action=2&DMSCALE=39&DMWIDTH=1346&DMHEIGHT=1513,Castellnou,1972-04-11
8973,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8991,Corbera de Llobregat (Baix Llobregat),RFSACE.8910,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8991&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Terreny,1967-04-04
8974,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8992,Barcelona (Barcelonès),RFSACE.11006,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8992&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,Port IOP,1969-09-25
8975,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8993,Palafrugell (Baix Empordà),RFSACE.15361,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8993&action=2&DMSCALE=40&DMWIDTH=1484&DMHEIGHT=1418,Llafranc: Katy y Ramón,1969-08-08
8976,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8994,Tarragona (Tarragonès),RFSACE.15888,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8994&action=2&DMSCALE=40&DMWIDTH=1346&DMHEIGHT=1492,Industrias Químicas,1972-05-26
8977,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8995,Sabadell (Vallès Occidental),RFSACE.10461,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8995&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,Escoles Ajuntament 1ª,1968-08-01
8978,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8996,Coma-ruga (Baix Penedès),RFSACE.15215,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8996&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,"Fàbrica "" Fibrester""""",1969-06-17
8979,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8997,Monistrol de Calders (Bages),RFSACE.15720,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8997&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Sederias Españolas S.A.,1971-10-15
8980,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8998,Barcelona (Barcelonès),RFSACE.14880,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8998&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,Tibidabo (DIAPOSITIVA),1966-04-26
8981,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/8999,Calella de Palafrugell (Baix Empordà),RFSACE.15949,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=8999&action=2&DMSCALE=44&DMWIDTH=1334&DMHEIGHT=1123,Calella de Palafrugell,1972-07-08
8982,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/9000,Mollet del Vallès (Vallès Oriental),RFSACE.12882,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=9000&action=2&DMSCALE=39&DMWIDTH=1492&DMHEIGHT=1511,Pan. Ten. Moderna,1973-09-11
8983,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/9001,el Papiol (Baix Llobregat),RFSACE.11828,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=9001&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,Ribas i Pradell,1971-02-08
8984,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/9002,Sant Andreu de la Barca (Baix Llobregat),RFSACE.11160,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=9002&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,Naorden Iberica S.A.,1970-01-07
8985,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/9003,Sitges (Garraf),RFSACE.11468,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=9003&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,Aiscondel,1970-07-13
8986,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/9004,Premià de Mar (Maresme),RFSACE.15684,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=9004&action=2&DMSCALE=39&DMWIDTH=1491&DMHEIGHT=1513,[sense anotacions],1971-10-02
8987,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/9005,Sant Celoni (Vallès Oriental),RFSACE.12140,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=9005&action=2&DMSCALE=39&DMWIDTH=1352&DMHEIGHT=1513,Cervezas Santander,1971-10-15
8988,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/9006,Tossa de Mar (Selva),RFSACE.10494,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=9006&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,Càmping Cala Gogo,1968-08-01
8989,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/9007,Rubí (Vallès Occidental),RFSACE.9427,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=9007&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Rubí-Mollet: Fotoplà 2ª jefatura de ferrocarriles R-28,1967-09-20
8990,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/9008,Salou (Tarragonès),RFSACE.12929,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=9008&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,vert. Costa interna  - Pellejero,1973-11-25
8991,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/9009,Barcelona (Barcelonès),RFSACE.13466,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=9009&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,15047  1/1000,1975-07-24
8992,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/9010,Vespella de Gaià (Tarrragonès),RFSACE.13266,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=9010&action=2&DMSCALE=39&DMWIDTH=1485&DMHEIGHT=1513,Terreny,1974-08-14
8993,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/9011,Blanes (Selva),RFSACE.14530,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=9011&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,Panoràmica,1963-08-25
8994,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/9012,Barcelona (Barcelonès),RFSACE.11346,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=9012&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,Zona Franca: Piensos Henz,1970-04-23
8995,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/9013,Barcelona (Barcelonès),RFSACE.9953,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=9013&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1513,Plaça Jaume I,1967-11-30
8996,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/9014,Badalona (Barcelonès),RFSACE.12413,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=9014&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1513,Panor. Ajuntament,1972-04-10
